household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
nonelderly_childless_hh,middle_quintile,2011,49700.0,3600.0,53300.0,1600.0,7800.0,47000.0
nonelderly_childless_hh,middle_quintile,2012,49800.0,3200.0,53000.0,1600.0,8000.0,46600.0
nonelderly_childless_hh,middle_quintile,2013,51300.0,3000.0,54400.0,1600.0,9100.0,46800.0
nonelderly_childless_hh,middle_quintile,2014,52100.0,2800.0,54900.0,2000.0,9400.0,47600.0
nonelderly_childless_hh,middle_quintile,2015,54000.0,2500.0,56500.0,2400.0,9600.0,49300.0
nonelderly_childless_hh,fourth_quintile,1979,61800.0,1100.0,62900.0,100.0,14500.0,48500.0
nonelderly_childless_hh,fourth_quintile,1980,60700.0,1400.0,62000.0,100.0,14400.0,47800.0
nonelderly_childless_hh,fourth_quintile,1981,61300.0,1400.0,62700.0,200.0,15000.0,47900.0
nonelderly_childless_hh,fourth_quintile,1982,60700.0,1600.0,62400.0,100.0,14000.0,48500.0
nonelderly_childless_hh,fourth_quintile,1983,61000.0,1500.0,62600.0,200.0,13700.0,49000.0
nonelderly_childless_hh,fourth_quintile,1984,64400.0,1300.0,65800.0,200.0,14300.0,51600.0
nonelderly_childless_hh,fourth_quintile,1985,64700.0,1300.0,65900.0,200.0,14700.0,51400.0
nonelderly_childless_hh,fourth_quintile,1986,66900.0,1400.0,68300.0,200.0,15500.0,53000.0
nonelderly_childless_hh,fourth_quintile,1987,67800.0,1300.0,69100.0,200.0,15300.0,54000.0
nonelderly_childless_hh,fourth_quintile,1988,68700.0,1200.0,69900.0,100.0,15800.0,54300.0
nonelderly_childless_hh,fourth_quintile,1989,69200.0,1300.0,70500.0,200.0,15900.0,54800.0
nonelderly_childless_hh,fourth_quintile,1990,68500.0,1400.0,69900.0,200.0,15800.0,54300.0
nonelderly_childless_hh,fourth_quintile,1991,68000.0,1500.0,69500.0,200.0,15600.0,54100.0
nonelderly_childless_hh,fourth_quintile,1992,68000.0,1600.0,69600.0,300.0,15500.0,54400.0
nonelderly_childless_hh,fourth_quintile,1993,68100.0,1700.0,69800.0,300.0,15500.0,54600.0
nonelderly_childless_hh,fourth_quintile,1994,69000.0,1500.0,70500.0,400.0,15800.0,55100.0
nonelderly_childless_hh,fourth_quintile,1995,70800.0,1500.0,72300.0,300.0,16300.0,56300.0
nonelderly_childless_hh,fourth_quintile,1996,72200.0,1400.0,73500.0,300.0,16700.0,57200.0
nonelderly_childless_hh,fourth_quintile,1997,73800.0,1500.0,75300.0,400.0,17100.0,58600.0
nonelderly_childless_hh,fourth_quintile,1998,77300.0,1400.0,78700.0,400.0,17900.0,61200.0
nonelderly_childless_hh,fourth_quintile,1999,79700.0,1400.0,81100.0,400.0,18400.0,63100.0
nonelderly_childless_hh,fourth_quintile,2000,81100.0,1300.0,82400.0,400.0,18600.0,64300.0
nonelderly_childless_hh,fourth_quintile,2001,79900.0,1500.0,81400.0,400.0,17300.0,64600.0
nonelderly_childless_hh,fourth_quintile,2002,78300.0,1900.0,80200.0,500.0,16600.0,64000.0
nonelderly_childless_hh,fourth_quintile,2003,78900.0,1700.0,80600.0,500.0,16400.0,64700.0
nonelderly_childless_hh,fourth_quintile,2004,81700.0,1800.0,83600.0,600.0,17000.0,67200.0
nonelderly_childless_hh,fourth_quintile,2005,83100.0,1600.0,84700.0,600.0,17500.0,67800.0
nonelderly_childless_hh,fourth_quintile,2006,84900.0,1900.0,86800.0,600.0,18000.0,69400.0
nonelderly_childless_hh,fourth_quintile,2007,86900.0,1700.0,88600.0,600.0,18200.0,71000.0
nonelderly_childless_hh,fourth_quintile,2008,84700.0,2000.0,86700.0,700.0,15900.0,71400.0
nonelderly_childless_hh,fourth_quintile,2009,81300.0,2700.0,84000.0,700.0,15200.0,69500.0
nonelderly_childless_hh,fourth_quintile,2010,81300.0,2600.0,83900.0,700.0,15700.0,68900.0
nonelderly_childless_hh,fourth_quintile,2011,81500.0,2400.0,83900.0,700.0,15300.0,69300.0
nonelderly_childless_hh,fourth_quintile,2012,82000.0,2400.0,84300.0,800.0,15600.0,69500.0
nonelderly_childless_hh,fourth_quintile,2013,83700.0,2100.0,85800.0,700.0,17400.0,69100.0
nonelderly_childless_hh,fourth_quintile,2014,85800.0,2100.0,87900.0,1000.0,18000.0,70900.0
nonelderly_childless_hh,fourth_quintile,2015,89200.0,1900.0,91100.0,1300.0,18700.0,73700.0
nonelderly_childless_hh,highest_quintile,1979,124600.0,800.0,125400.0,100.0,34600.0,90800.0
nonelderly_childless_hh,highest_quintile,1980,122000.0,900.0,122900.0,100.0,34100.0,88900.0
nonelderly_childless_hh,highest_quintile,1981,122100.0,900.0,123000.0,100.0,34100.0,89000.0
nonelderly_childless_hh,highest_quintile,1982,123600.0,1100.0,124700.0,100.0,31800.0,93000.0
nonelderly_childless_hh,highest_quintile,1983,127200.0,1100.0,128300.0,100.0,31600.0,96700.0
nonelderly_childless_hh,highest_quintile,1984,136900.0,1100.0,138000.0,100.0,33800.0,104200.0
nonelderly_childless_hh,highest_quintile,1985,139100.0,1100.0,140200.0,100.0,34700.0,105600.0
nonelderly_childless_hh,highest_quintile,1986,152000.0,1100.0,153100.0,100.0,37600.0,115600.0
nonelderly_childless_hh,highest_quintile,1987,147000.0,900.0,147900.0,100.0,38800.0,109200.0
nonelderly_childless_hh,highest_quintile,1988,159100.0,900.0,160000.0,100.0,41700.0,118400.0
nonelderly_childless_hh,highest_quintile,1989,157300.0,900.0,158200.0,100.0,40800.0,117500.0
nonelderly_childless_hh,highest_quintile,1990,157300.0,1000.0,158300.0,200.0,40900.0,117500.0
nonelderly_childless_hh,highest_quintile,1991,151200.0,1000.0,152200.0,100.0,39800.0,112600.0
nonelderly_childless_hh,highest_quintile,1992,157400.0,1000.0,158500.0,100.0,41600.0,117000.0
nonelderly_childless_hh,highest_quintile,1993,155500.0,1100.0,156600.0,200.0,42500.0,114300.0
nonelderly_childless_hh,highest_quintile,1994,158600.0,1100.0,159700.0,200.0,44200.0,115700.0
nonelderly_childless_hh,highest_quintile,1995,164400.0,1000.0,165400.0,200.0,46300.0,119300.0
nonelderly_childless_hh,highest_quintile,1996,172600.0,1200.0,173800.0,200.0,48900.0,125000.0
nonelderly_childless_hh,highest_quintile,1997,184000.0,1000.0,185000.0,200.0,52300.0,132900.0
nonelderly_childless_hh,highest_quintile,1998,195200.0,1000.0,196200.0,200.0,54900.0,141500.0
nonelderly_childless_hh,highest_quintile,1999,204900.0,1000.0,206000.0,200.0,58200.0,147900.0
nonelderly_childless_hh,highest_quintile,2000,214300.0,1000.0,215300.0,200.0,60900.0,154700.0
nonelderly_childless_hh,highest_quintile,2001,195700.0,1100.0,196900.0,200.0,53300.0,143800.0
nonelderly_childless_hh,highest_quintile,2002,185900.0,1300.0,187200.0,200.0,49200.0,138200.0
nonelderly_childless_hh,highest_quintile,2003,190500.0,1300.0,191900.0,300.0,48300.0,143800.0
nonelderly_childless_hh,highest_quintile,2004,204900.0,1200.0,206200.0,300.0,52300.0,154200.0
nonelderly_childless_hh,highest_quintile,2005,225400.0,1300.0,226700.0,400.0,58500.0,168500.0
nonelderly_childless_hh,highest_quintile,2006,229200.0,1300.0,230500.0,400.0,59400.0,171400.0
nonelderly_childless_hh,highest_quintile,2007,232000.0,1200.0,233300.0,300.0,58700.0,174900.0
nonelderly_childless_hh,highest_quintile,2008,216900.0,1200.0,218100.0,300.0,52800.0,165700.0
nonelderly_childless_hh,highest_quintile,2009,199300.0,1700.0,201000.0,400.0,47800.0,153500.0
nonelderly_childless_hh,highest_quintile,2010,204400.0,1800.0,206200.0,400.0,50300.0,156300.0
nonelderly_childless_hh,highest_quintile,2011,207400.0,1800.0,209200.0,400.0,49800.0,159800.0
nonelderly_childless_hh,highest_quintile,2012,220600.0,1700.0,222300.0,400.0,54000.0,168700.0
nonelderly_childless_hh,highest_quintile,2013,215000.0,1500.0,216500.0,300.0,57200.0,159700.0
nonelderly_childless_hh,highest_quintile,2014,224900.0,1400.0,226400.0,500.0,60700.0,166200.0
nonelderly_childless_hh,highest_quintile,2015,228400.0,1300.0,229700.0,700.0,61200.0,169200.0
nonelderly_childless_hh,percentiles_81_90,1979,85800.0,900.0,86600.0,100.0,21500.0,65200.0
nonelderly_childless_hh,percentiles_81_90,1980,83900.0,1000.0,85000.0,100.0,21500.0,63500.0
nonelderly_childless_hh,percentiles_81_90,1981,84500.0,1000.0,85500.0,100.0,22200.0,63300.0
nonelderly_childless_hh,percentiles_81_90,1982,84300.0,1200.0,85500.0,100.0,20800.0,64800.0
nonelderly_childless_hh,percentiles_81_90,1983,85800.0,1200.0,86900.0,100.0,20500.0,66400.0
nonelderly_childless_hh,percentiles_81_90,1984,91500.0,1000.0,92500.0,100.0,22000.0,70600.0
nonelderly_childless_hh,percentiles_81_90,1985,90200.0,1100.0,91400.0,100.0,21800.0,69700.0
nonelderly_childless_hh,percentiles_81_90,1986,95600.0,1100.0,96700.0,100.0,23200.0,73500.0
nonelderly_childless_hh,percentiles_81_90,1987,96600.0,1000.0,97600.0,100.0,23500.0,74200.0
nonelderly_childless_hh,percentiles_81_90,1988,97400.0,1000.0,98400.0,100.0,24000.0,74500.0
nonelderly_childless_hh,percentiles_81_90,1989,99400.0,1000.0,100400.0,100.0,24400.0,76100.0
nonelderly_childless_hh,percentiles_81_90,1990,97600.0,1100.0,98600.0,200.0,24100.0,74800.0
nonelderly_childless_hh,percentiles_81_90,1991,95400.0,1100.0,96500.0,100.0,23400.0,73300.0
nonelderly_childless_hh,percentiles_81_90,1992,95800.0,1200.0,97000.0,200.0,23400.0,73800.0
nonelderly_childless_hh,percentiles_81_90,1993,97000.0,1200.0,98200.0,200.0,23600.0,74800.0
nonelderly_childless_hh,percentiles_81_90,1994,99300.0,1200.0,100600.0,200.0,24500.0,76300.0
nonelderly_childless_hh,percentiles_81_90,1995,101400.0,1000.0,102500.0,200.0,25200.0,77500.0
nonelderly_childless_hh,percentiles_81_90,1996,104400.0,1400.0,105800.0,200.0,25900.0,80100.0
nonelderly_childless_hh,percentiles_81_90,1997,107600.0,1100.0,108700.0,200.0,27100.0,81800.0
nonelderly_childless_hh,percentiles_81_90,1998,111600.0,1100.0,112700.0,300.0,28000.0,85000.0
nonelderly_childless_hh,percentiles_81_90,1999,115700.0,1100.0,116800.0,200.0,29100.0,87900.0
nonelderly_childless_hh,percentiles_81_90,2000,117900.0,1100.0,119000.0,300.0,29700.0,89600.0
nonelderly_childless_hh,percentiles_81_90,2001,115700.0,1100.0,116700.0,300.0,27700.0,89300.0
nonelderly_childless_hh,percentiles_81_90,2002,114000.0,1400.0,115400.0,300.0,26600.0,89100.0
nonelderly_childless_hh,percentiles_81_90,2003,116300.0,1400.0,117700.0,300.0,26100.0,91900.0
nonelderly_childless_hh,percentiles_81_90,2004,120100.0,1400.0,121500.0,400.0,27000.0,94900.0
nonelderly_childless_hh,percentiles_81_90,2005,122800.0,1300.0,124100.0,400.0,27800.0,96700.0
nonelderly_childless_hh,percentiles_81_90,2006,126000.0,1400.0,127400.0,400.0,28700.0,99100.0
nonelderly_childless_hh,percentiles_81_90,2007,129100.0,1200.0,130400.0,400.0,29200.0,101600.0
nonelderly_childless_hh,percentiles_81_90,2008,126200.0,1300.0,127600.0,400.0,26600.0,101300.0
nonelderly_childless_hh,percentiles_81_90,2009,121600.0,1800.0,123400.0,400.0,25200.0,98600.0
nonelderly_childless_hh,percentiles_81_90,2010,122200.0,2000.0,124200.0,400.0,26100.0,98500.0
nonelderly_childless_hh,percentiles_81_90,2011,123400.0,2000.0,125400.0,500.0,25600.0,100300.0
nonelderly_childless_hh,percentiles_81_90,2012,125400.0,1900.0,127300.0,500.0,26400.0,101300.0
nonelderly_childless_hh,percentiles_81_90,2013,127300.0,1700.0,129000.0,400.0,29300.0,100100.0
nonelderly_childless_hh,percentiles_81_90,2014,130800.0,1500.0,132300.0,600.0,30300.0,102600.0
nonelderly_childless_hh,percentiles_81_90,2015,136400.0,1400.0,137800.0,800.0,31800.0,106800.0
nonelderly_childless_hh,percentiles_91_95,1979,109800.0,600.0,110400.0,100.0,29100.0,81400.0
nonelderly_childless_hh,percentiles_91_95,1980,108000.0,800.0,108800.0,,29200.0,79600.0
nonelderly_childless_hh,percentiles_91_95,1981,108700.0,700.0,109300.0,100.0,30100.0,79300.0
nonelderly_childless_hh,percentiles_91_95,1982,108300.0,900.0,109200.0,,27700.0,81500.0
nonelderly_childless_hh,percentiles_91_95,1983,111500.0,1100.0,112600.0,100.0,27600.0,85000.0
nonelderly_childless_hh,percentiles_91_95,1984,119600.0,1100.0,120700.0,,29300.0,91400.0
nonelderly_childless_hh,percentiles_91_95,1985,118200.0,900.0,119100.0,100.0,29500.0,89700.0
nonelderly_childless_hh,percentiles_91_95,1986,124700.0,1000.0,125700.0,100.0,31200.0,94500.0
nonelderly_childless_hh,percentiles_91_95,1987,128200.0,800.0,129000.0,100.0,32800.0,96300.0
nonelderly_childless_hh,percentiles_91_95,1988,129900.0,800.0,130800.0,,33400.0,97400.0
nonelderly_childless_hh,percentiles_91_95,1989,131900.0,1000.0,132800.0,100.0,33800.0,99100.0
nonelderly_childless_hh,percentiles_91_95,1990,128400.0,1000.0,129500.0,100.0,33100.0,96500.0
nonelderly_childless_hh,percentiles_91_95,1991,126700.0,1100.0,127800.0,100.0,32700.0,95200.0
nonelderly_childless_hh,percentiles_91_95,1992,128800.0,900.0,129800.0,100.0,32900.0,97100.0
nonelderly_childless_hh,percentiles_91_95,1993,129900.0,1100.0,131000.0,200.0,33500.0,97700.0
nonelderly_childless_hh,percentiles_91_95,1994,130800.0,1100.0,131900.0,200.0,34200.0,97900.0
nonelderly_childless_hh,percentiles_91_95,1995,134800.0,1000.0,135700.0,200.0,35500.0,100400.0
nonelderly_childless_hh,percentiles_91_95,1996,140900.0,1100.0,142000.0,100.0,37300.0,104800.0
nonelderly_childless_hh,percentiles_91_95,1997,145500.0,1000.0,146500.0,200.0,38800.0,107900.0
nonelderly_childless_hh,percentiles_91_95,1998,152000.0,900.0,152900.0,200.0,40400.0,112700.0
nonelderly_childless_hh,percentiles_91_95,1999,158000.0,1100.0,159100.0,200.0,42400.0,116800.0
nonelderly_childless_hh,percentiles_91_95,2000,161200.0,1000.0,162200.0,200.0,42900.0,119500.0
nonelderly_childless_hh,percentiles_91_95,2001,157300.0,1200.0,158500.0,200.0,40600.0,118100.0
nonelderly_childless_hh,percentiles_91_95,2002,153100.0,1200.0,154400.0,200.0,38300.0,116200.0
nonelderly_childless_hh,percentiles_91_95,2003,156500.0,1300.0,157800.0,300.0,37500.0,120500.0
nonelderly_childless_hh,percentiles_91_95,2004,162300.0,1000.0,163300.0,200.0,39000.0,124500.0
nonelderly_childless_hh,percentiles_91_95,2005,170000.0,1300.0,171300.0,300.0,41100.0,130600.0
nonelderly_childless_hh,percentiles_91_95,2006,172900.0,1300.0,174200.0,300.0,42000.0,132500.0
nonelderly_childless_hh,percentiles_91_95,2007,179500.0,1200.0,180600.0,300.0,43200.0,137800.0
nonelderly_childless_hh,percentiles_91_95,2008,172000.0,1200.0,173200.0,400.0,39700.0,133900.0
nonelderly_childless_hh,percentiles_91_95,2009,166200.0,1900.0,168100.0,400.0,37500.0,130900.0
nonelderly_childless_hh,percentiles_91_95,2010,168800.0,1800.0,170600.0,400.0,39200.0,131800.0
nonelderly_childless_hh,percentiles_91_95,2011,171500.0,1700.0,173200.0,300.0,38500.0,135000.0
nonelderly_childless_hh,percentiles_91_95,2012,173800.0,1600.0,175400.0,400.0,39900.0,135900.0
nonelderly_childless_hh,percentiles_91_95,2013,178300.0,1200.0,179500.0,300.0,43800.0,135900.0
nonelderly_childless_hh,percentiles_91_95,2014,183100.0,1500.0,184600.0,500.0,45900.0,139200.0
nonelderly_childless_hh,percentiles_91_95,2015,188400.0,1300.0,189600.0,600.0,47200.0,143000.0
nonelderly_childless_hh,percentiles_96_99,1979,158300.0,700.0,159000.0,100.0,44300.0,114900.0
nonelderly_childless_hh,percentiles_96_99,1980,153300.0,800.0,154100.0,100.0,43600.0,110600.0
nonelderly_childless_hh,percentiles_96_99,1981,153600.0,800.0,154400.0,,43900.0,110500.0
nonelderly_childless_hh,percentiles_96_99,1982,153700.0,1100.0,154800.0,,39900.0,114900.0
nonelderly_childless_hh,percentiles_96_99,1983,158900.0,1000.0,159800.0,,39300.0,120500.0
nonelderly_childless_hh,percentiles_96_99,1984,172800.0,1100.0,174000.0,100.0,41700.0,132400.0
nonelderly_childless_hh,percentiles_96_99,1985,174000.0,1100.0,175000.0,100.0,43100.0,131900.0
nonelderly_childless_hh,percentiles_96_99,1986,189800.0,1100.0,190900.0,100.0,47000.0,144000.0
nonelderly_childless_hh,percentiles_96_99,1987,186500.0,700.0,187200.0,100.0,50000.0,137400.0
nonelderly_childless_hh,percentiles_96_99,1988,193700.0,800.0,194500.0,100.0,50900.0,143700.0
nonelderly_childless_hh,percentiles_96_99,1989,198100.0,700.0,198800.0,100.0,51700.0,147200.0
nonelderly_childless_hh,percentiles_96_99,1990,191700.0,800.0,192500.0,100.0,50100.0,142600.0
nonelderly_childless_hh,percentiles_96_99,1991,188300.0,800.0,189100.0,100.0,49600.0,139600.0
nonelderly_childless_hh,percentiles_96_99,1992,194100.0,700.0,194800.0,100.0,51300.0,143600.0
nonelderly_childless_hh,percentiles_96_99,1993,194000.0,900.0,194900.0,100.0,52600.0,142400.0
nonelderly_childless_hh,percentiles_96_99,1994,199300.0,900.0,200200.0,200.0,54600.0,145700.0
nonelderly_childless_hh,percentiles_96_99,1995,208200.0,800.0,209000.0,200.0,57900.0,151300.0
nonelderly_childless_hh,percentiles_96_99,1996,215600.0,800.0,216400.0,100.0,60100.0,156400.0
nonelderly_childless_hh,percentiles_96_99,1997,228500.0,1100.0,229600.0,200.0,64100.0,165700.0
nonelderly_childless_hh,percentiles_96_99,1998,242000.0,1100.0,243100.0,200.0,67700.0,175600.0
nonelderly_childless_hh,percentiles_96_99,1999,254300.0,1000.0,255300.0,200.0,72200.0,183200.0
nonelderly_childless_hh,percentiles_96_99,2000,259900.0,1000.0,260900.0,200.0,74100.0,187000.0
nonelderly_childless_hh,percentiles_96_99,2001,245400.0,1200.0,246600.0,200.0,67100.0,179700.0
nonelderly_childless_hh,percentiles_96_99,2002,236100.0,1100.0,237200.0,100.0,62900.0,174400.0
nonelderly_childless_hh,percentiles_96_99,2003,244000.0,1200.0,245200.0,100.0,62100.0,183300.0
nonelderly_childless_hh,percentiles_96_99,2004,256500.0,1200.0,257700.0,200.0,65800.0,192100.0
nonelderly_childless_hh,percentiles_96_99,2005,276200.0,1300.0,277500.0,300.0,71600.0,206200.0
nonelderly_childless_hh,percentiles_96_99,2006,287400.0,1300.0,288700.0,200.0,75300.0,213600.0
nonelderly_childless_hh,percentiles_96_99,2007,297000.0,1300.0,298200.0,300.0,76400.0,222100.0
nonelderly_childless_hh,percentiles_96_99,2008,274800.0,1000.0,275800.0,300.0,68600.0,207400.0
nonelderly_childless_hh,percentiles_96_99,2009,257800.0,1200.0,259000.0,300.0,63700.0,195700.0
nonelderly_childless_hh,percentiles_96_99,2010,267100.0,1500.0,268600.0,200.0,67500.0,201200.0
nonelderly_childless_hh,percentiles_96_99,2011,271200.0,1400.0,272600.0,300.0,66500.0,206400.0
nonelderly_childless_hh,percentiles_96_99,2012,285000.0,1500.0,286500.0,300.0,71500.0,215300.0
nonelderly_childless_hh,percentiles_96_99,2013,288200.0,1500.0,289700.0,200.0,76800.0,213100.0
nonelderly_childless_hh,percentiles_96_99,2014,299600.0,1400.0,301000.0,400.0,81100.0,220300.0
nonelderly_childless_hh,percentiles_96_99,2015,309600.0,1200.0,310800.0,600.0,83800.0,227700.0
nonelderly_childless_hh,top_1_percent,1979,508900.0,700.0,509600.0,100.0,177600.0,332100.0
nonelderly_childless_hh,top_1_percent,1980,496700.0,900.0,497600.0,,163800.0,333800.0
nonelderly_childless_hh,top_1_percent,1981,478400.0,900.0,479300.0,100.0,145800.0,333600.0
nonelderly_childless_hh,top_1_percent,1982,533200.0,1000.0,534200.0,100.0,145100.0,389200.0
nonelderly_childless_hh,top_1_percent,1983,539400.0,1300.0,540700.0,,144800.0,396000.0
nonelderly_childless_hh,top_1_percent,1984,615100.0,1300.0,616400.0,100.0,167000.0,449600.0
nonelderly_childless_hh,top_1_percent,1985,675200.0,1500.0,676800.0,100.0,176700.0,500200.0
nonelderly_childless_hh,top_1_percent,1986,816800.0,1000.0,817900.0,,202800.0,615100.0
nonelderly_childless_hh,top_1_percent,1987,683800.0,1200.0,685000.0,200.0,208200.0,477000.0
nonelderly_childless_hh,top_1_percent,1988,876400.0,1000.0,877400.0,200.0,251500.0,626100.0
nonelderly_childless_hh,top_1_percent,1989,804800.0,1100.0,805900.0,100.0,226300.0,579700.0
nonelderly_childless_hh,top_1_percent,1990,853300.0,800.0,854100.0,200.0,237600.0,616600.0
nonelderly_childless_hh,top_1_percent,1991,724800.0,1000.0,725800.0,200.0,213100.0,512900.0
nonelderly_childless_hh,top_1_percent,1992,821100.0,1300.0,822400.0,100.0,244800.0,577600.0
nonelderly_childless_hh,top_1_percent,1993,760100.0,900.0,761000.0,300.0,253400.0,507900.0
nonelderly_childless_hh,top_1_percent,1994,810700.0,1200.0,812000.0,300.0,281200.0,531100.0
nonelderly_childless_hh,top_1_percent,1995,858400.0,1400.0,859700.0,100.0,299200.0,560600.0
nonelderly_childless_hh,top_1_percent,1996,951600.0,800.0,952400.0,100.0,332700.0,619800.0
nonelderly_childless_hh,top_1_percent,1997,1141100.0,800.0,1141800.0,100.0,388300.0,753600.0
nonelderly_childless_hh,top_1_percent,1998,1295100.0,1000.0,1296200.0,200.0,425200.0,871200.0
nonelderly_childless_hh,top_1_percent,1999,1306400.0,500.0,1306900.0,200.0,430600.0,876500.0
nonelderly_childless_hh,top_1_percent,2000,1409300.0,700.0,1410000.0,300.0,459300.0,951000.0
nonelderly_childless_hh,top_1_percent,2001,1109400.0,1000.0,1110300.0,200.0,358500.0,752000.0
nonelderly_childless_hh,top_1_percent,2002,962900.0,1300.0,964200.0,300.0,307500.0,657000.0
nonelderly_childless_hh,top_1_percent,2003,1016300.0,800.0,1017200.0,400.0,308800.0,708700.0
nonelderly_childless_hh,top_1_percent,2004,1231300.0,800.0,1232000.0,200.0,371600.0,860600.0
nonelderly_childless_hh,top_1_percent,2005,1582300.0,1400.0,1583700.0,300.0,481400.0,1102500.0
nonelderly_childless_hh,top_1_percent,2006,1646900.0,1400.0,1648300.0,300.0,493500.0,1155100.0
nonelderly_childless_hh,top_1_percent,2007,1583500.0,1300.0,1584800.0,300.0,452700.0,1132300.0
nonelderly_childless_hh,top_1_percent,2008,1351600.0,900.0,1352500.0,200.0,385900.0,966800.0
nonelderly_childless_hh,top_1_percent,2009,1102300.0,1000.0,1103400.0,400.0,321100.0,782700.0
nonelderly_childless_hh,top_1_percent,2010,1180600.0,800.0,1181500.0,400.0,348700.0,833200.0
nonelderly_childless_hh,top_1_percent,2011,1187900.0,1100.0,1189000.0,500.0,347600.0,841900.0
nonelderly_childless_hh,top_1_percent,2012,1486500.0,1400.0,1488000.0,700.0,429800.0,1058800.0
nonelderly_childless_hh,top_1_percent,2013,1279800.0,1300.0,1281100.0,500.0,427100.0,854500.0
nonelderly_childless_hh,top_1_percent,2014,1411800.0,800.0,1412700.0,500.0,471700.0,941400.0
nonelderly_childless_hh,top_1_percent,2015,1419400.0,1200.0,1420600.0,600.0,469800.0,951400.0
