household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
elderly_headed_hh,middle_quintile,1995,17400.0,24300.0,41800.0,2200.0,3100.0,40800.0
elderly_headed_hh,middle_quintile,1996,16700.0,24900.0,41600.0,2200.0,2900.0,40900.0
elderly_headed_hh,middle_quintile,1997,17400.0,25400.0,42800.0,2200.0,3000.0,42000.0
elderly_headed_hh,middle_quintile,1998,19500.0,25800.0,45300.0,2300.0,3200.0,44400.0
elderly_headed_hh,middle_quintile,1999,22300.0,25300.0,47600.0,2300.0,3800.0,46100.0
elderly_headed_hh,middle_quintile,2000,22900.0,24600.0,47600.0,2300.0,3600.0,46200.0
elderly_headed_hh,middle_quintile,2001,21700.0,25900.0,47600.0,2600.0,3200.0,47000.0
elderly_headed_hh,middle_quintile,2002,19400.0,26600.0,46100.0,2900.0,2700.0,46300.0
elderly_headed_hh,middle_quintile,2003,19500.0,27500.0,47000.0,3400.0,2700.0,47600.0
elderly_headed_hh,middle_quintile,2004,20400.0,27800.0,48200.0,3400.0,2900.0,48800.0
elderly_headed_hh,middle_quintile,2005,21500.0,28700.0,50200.0,3100.0,3300.0,50000.0
elderly_headed_hh,middle_quintile,2006,21000.0,29900.0,50900.0,2900.0,3200.0,50500.0
elderly_headed_hh,middle_quintile,2007,23600.0,29200.0,52800.0,2700.0,3400.0,52000.0
elderly_headed_hh,middle_quintile,2008,21500.0,30400.0,52000.0,3100.0,2200.0,52900.0
elderly_headed_hh,middle_quintile,2009,19200.0,31600.0,50800.0,3600.0,2400.0,52100.0
elderly_headed_hh,middle_quintile,2010,19700.0,31300.0,51100.0,3700.0,2500.0,52200.0
elderly_headed_hh,middle_quintile,2011,19800.0,31100.0,50900.0,3300.0,2500.0,51700.0
elderly_headed_hh,middle_quintile,2012,19900.0,31500.0,51400.0,3300.0,2600.0,52100.0
elderly_headed_hh,middle_quintile,2013,20800.0,30800.0,51600.0,3300.0,3000.0,52000.0
elderly_headed_hh,middle_quintile,2014,22000.0,31200.0,53200.0,3400.0,3200.0,53400.0
elderly_headed_hh,middle_quintile,2015,24300.0,32000.0,56400.0,3500.0,3500.0,56300.0
elderly_headed_hh,fourth_quintile,1979,38100.0,18300.0,56300.0,300.0,7700.0,49000.0
elderly_headed_hh,fourth_quintile,1980,35000.0,18800.0,53900.0,400.0,6600.0,47600.0
elderly_headed_hh,fourth_quintile,1981,33200.0,19900.0,53100.0,300.0,5900.0,47500.0
elderly_headed_hh,fourth_quintile,1982,31600.0,21200.0,52700.0,300.0,4900.0,48200.0
elderly_headed_hh,fourth_quintile,1983,31300.0,22000.0,53300.0,400.0,5100.0,48600.0
