household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
hh_with_children,second_quintile,1988,44200.0,2300.0,46500.0,1300.0,8300.0,39500.0
hh_with_children,second_quintile,1989,44600.0,2300.0,46900.0,1400.0,8000.0,40300.0
hh_with_children,second_quintile,1990,45900.0,2200.0,48200.0,1700.0,8700.0,41100.0
hh_with_children,second_quintile,1991,44300.0,2800.0,47000.0,2200.0,8300.0,40900.0
hh_with_children,second_quintile,1992,43300.0,3000.0,46300.0,2700.0,7900.0,41200.0
hh_with_children,second_quintile,1993,43500.0,3000.0,46400.0,2900.0,7900.0,41400.0
hh_with_children,second_quintile,1994,44300.0,2800.0,47100.0,3000.0,7700.0,42300.0
hh_with_children,second_quintile,1995,46400.0,2700.0,49100.0,3200.0,8200.0,44100.0
hh_with_children,second_quintile,1996,46300.0,2800.0,49000.0,3100.0,8000.0,44100.0
hh_with_children,second_quintile,1997,47500.0,3000.0,50500.0,3000.0,8300.0,45200.0
hh_with_children,second_quintile,1998,50000.0,2700.0,52700.0,3500.0,8200.0,48000.0
hh_with_children,second_quintile,1999,51900.0,2700.0,54600.0,3400.0,8500.0,49500.0
hh_with_children,second_quintile,2000,52500.0,2700.0,55200.0,3700.0,8400.0,50500.0
hh_with_children,second_quintile,2001,51200.0,3100.0,54400.0,4100.0,7300.0,51200.0
hh_with_children,second_quintile,2002,50000.0,3400.0,53300.0,4800.0,6700.0,51500.0
hh_with_children,second_quintile,2003,49700.0,3500.0,53200.0,5200.0,6000.0,52500.0
hh_with_children,second_quintile,2004,51100.0,3500.0,54500.0,5600.0,6200.0,54000.0
hh_with_children,second_quintile,2005,52300.0,3200.0,55500.0,5700.0,6300.0,54900.0
hh_with_children,second_quintile,2006,53400.0,3400.0,56800.0,5700.0,6500.0,56000.0
hh_with_children,second_quintile,2007,56100.0,3400.0,59600.0,5700.0,7100.0,58200.0
hh_with_children,second_quintile,2008,53800.0,4000.0,57800.0,6500.0,4800.0,59500.0
hh_with_children,second_quintile,2009,50800.0,5300.0,56000.0,7500.0,4100.0,59400.0
hh_with_children,second_quintile,2010,51000.0,5200.0,56200.0,7900.0,4500.0,59600.0
hh_with_children,second_quintile,2011,50400.0,4900.0,55300.0,8300.0,4400.0,59100.0
hh_with_children,second_quintile,2012,49900.0,4900.0,54800.0,8400.0,4300.0,58900.0
hh_with_children,second_quintile,2013,51500.0,4400.0,55900.0,8900.0,5500.0,59400.0
hh_with_children,second_quintile,2014,52300.0,4200.0,56400.0,10400.0,5600.0,61300.0
hh_with_children,second_quintile,2015,55100.0,4000.0,59100.0,11700.0,6100.0,64800.0
hh_with_children,middle_quintile,1979,66800.0,1500.0,68400.0,700.0,13900.0,55200.0
hh_with_children,middle_quintile,1980,64300.0,1900.0,66200.0,600.0,13600.0,53200.0
hh_with_children,middle_quintile,1981,64500.0,1800.0,66300.0,600.0,14200.0,52700.0
hh_with_children,middle_quintile,1982,63500.0,2200.0,65700.0,500.0,13400.0,52800.0
hh_with_children,middle_quintile,1983,63100.0,2200.0,65300.0,500.0,12900.0,52800.0
hh_with_children,middle_quintile,1984,67000.0,1800.0,68800.0,600.0,14000.0,55400.0
hh_with_children,middle_quintile,1985,67500.0,1800.0,69300.0,500.0,14200.0,55600.0
hh_with_children,middle_quintile,1986,68900.0,2000.0,70900.0,500.0,14700.0,56700.0
hh_with_children,middle_quintile,1987,69500.0,1500.0,71000.0,400.0,14300.0,57200.0
hh_with_children,middle_quintile,1988,70300.0,1600.0,72000.0,600.0,14800.0,57800.0
hh_with_children,middle_quintile,1989,71200.0,1900.0,73000.0,500.0,14900.0,58700.0
hh_with_children,middle_quintile,1990,71500.0,2000.0,73500.0,700.0,15100.0,59100.0
hh_with_children,middle_quintile,1991,70000.0,2300.0,72300.0,900.0,14800.0,58400.0
hh_with_children,middle_quintile,1992,69800.0,2500.0,72300.0,1000.0,14600.0,58700.0
hh_with_children,middle_quintile,1993,70000.0,2600.0,72500.0,1200.0,14600.0,59200.0
hh_with_children,middle_quintile,1994,71500.0,2100.0,73600.0,1300.0,15000.0,59900.0
hh_with_children,middle_quintile,1995,73900.0,2400.0,76300.0,1300.0,15400.0,62200.0
hh_with_children,middle_quintile,1996,74800.0,2400.0,77200.0,1300.0,15600.0,62900.0
hh_with_children,middle_quintile,1997,76700.0,2100.0,78800.0,1100.0,16100.0,63800.0
hh_with_children,middle_quintile,1998,79800.0,2200.0,82000.0,1200.0,15900.0,67300.0
hh_with_children,middle_quintile,1999,82500.0,2200.0,84700.0,1500.0,16400.0,69800.0
hh_with_children,middle_quintile,2000,83200.0,2400.0,85600.0,1600.0,16400.0,70800.0
hh_with_children,middle_quintile,2001,82700.0,2500.0,85200.0,1800.0,14900.0,72000.0
hh_with_children,middle_quintile,2002,80400.0,3000.0,83400.0,2100.0,14100.0,71400.0
hh_with_children,middle_quintile,2003,80400.0,2900.0,83200.0,2400.0,13100.0,72500.0
hh_with_children,middle_quintile,2004,83100.0,2800.0,85900.0,2500.0,13800.0,74600.0
hh_with_children,middle_quintile,2005,84700.0,2600.0,87300.0,2500.0,14100.0,75700.0
hh_with_children,middle_quintile,2006,86200.0,2900.0,89000.0,2400.0,14400.0,77100.0
hh_with_children,middle_quintile,2007,89400.0,3100.0,92500.0,2700.0,14900.0,80200.0
hh_with_children,middle_quintile,2008,86400.0,3600.0,90000.0,3000.0,12300.0,80800.0
hh_with_children,middle_quintile,2009,83100.0,5000.0,88100.0,3700.0,11700.0,80100.0
hh_with_children,middle_quintile,2010,83600.0,5200.0,88800.0,3700.0,12200.0,80400.0
hh_with_children,middle_quintile,2011,82500.0,4400.0,86900.0,3800.0,11800.0,78900.0
hh_with_children,middle_quintile,2012,83000.0,4100.0,87100.0,3800.0,12000.0,78900.0
hh_with_children,middle_quintile,2013,84500.0,4100.0,88700.0,4300.0,13800.0,79100.0
hh_with_children,middle_quintile,2014,86400.0,3900.0,90300.0,5400.0,14300.0,81300.0
hh_with_children,middle_quintile,2015,89500.0,4100.0,93500.0,6100.0,14900.0,84700.0
hh_with_children,fourth_quintile,1979,91300.0,1300.0,92600.0,400.0,20400.0,72600.0
hh_with_children,fourth_quintile,1980,88700.0,1600.0,90300.0,300.0,20300.0,70300.0
hh_with_children,fourth_quintile,1981,90200.0,1600.0,91900.0,300.0,21500.0,70600.0
hh_with_children,fourth_quintile,1982,89200.0,1900.0,91100.0,300.0,20200.0,71200.0
hh_with_children,fourth_quintile,1983,89400.0,1700.0,91100.0,200.0,19700.0,71700.0
hh_with_children,fourth_quintile,1984,94800.0,1500.0,96200.0,300.0,21200.0,75300.0
hh_with_children,fourth_quintile,1985,94800.0,1700.0,96500.0,300.0,21200.0,75600.0
hh_with_children,fourth_quintile,1986,97900.0,1600.0,99500.0,300.0,22100.0,77700.0
hh_with_children,fourth_quintile,1987,99000.0,1600.0,100600.0,300.0,21700.0,79200.0
hh_with_children,fourth_quintile,1988,100300.0,1600.0,101900.0,300.0,22400.0,79800.0
hh_with_children,fourth_quintile,1989,101500.0,1700.0,103100.0,300.0,22700.0,80700.0
hh_with_children,fourth_quintile,1990,101500.0,1600.0,103200.0,300.0,22900.0,80600.0
hh_with_children,fourth_quintile,1991,100200.0,1700.0,102000.0,500.0,22600.0,79800.0
hh_with_children,fourth_quintile,1992,100800.0,2100.0,103000.0,600.0,22500.0,81000.0
hh_with_children,fourth_quintile,1993,101800.0,1900.0,103700.0,500.0,22900.0,81400.0
hh_with_children,fourth_quintile,1994,103700.0,1700.0,105400.0,700.0,23500.0,82700.0
hh_with_children,fourth_quintile,1995,106200.0,2100.0,108200.0,700.0,24100.0,84900.0
hh_with_children,fourth_quintile,1996,108500.0,1900.0,110300.0,600.0,24600.0,86400.0
hh_with_children,fourth_quintile,1997,111300.0,2100.0,113300.0,600.0,25400.0,88600.0
hh_with_children,fourth_quintile,1998,116600.0,1800.0,118400.0,600.0,25900.0,93200.0
hh_with_children,fourth_quintile,1999,119800.0,1800.0,121600.0,700.0,26500.0,95800.0
hh_with_children,fourth_quintile,2000,122200.0,1700.0,124000.0,800.0,27200.0,97600.0
hh_with_children,fourth_quintile,2001,121200.0,2200.0,123400.0,800.0,25300.0,99000.0
hh_with_children,fourth_quintile,2002,118200.0,2400.0,120600.0,1000.0,24100.0,97600.0
hh_with_children,fourth_quintile,2003,120000.0,2500.0,122500.0,1200.0,22900.0,100800.0
hh_with_children,fourth_quintile,2004,122700.0,2400.0,125200.0,1300.0,23500.0,103000.0
hh_with_children,fourth_quintile,2005,125700.0,2300.0,127900.0,1300.0,24400.0,104800.0
hh_with_children,fourth_quintile,2006,128900.0,2400.0,131300.0,1300.0,25100.0,107500.0
hh_with_children,fourth_quintile,2007,132700.0,2600.0,135400.0,1400.0,25800.0,111000.0
hh_with_children,fourth_quintile,2008,128900.0,2800.0,131800.0,1500.0,22800.0,110500.0
hh_with_children,fourth_quintile,2009,125500.0,3800.0,129200.0,1800.0,21800.0,109200.0
hh_with_children,fourth_quintile,2010,126900.0,3800.0,130700.0,2000.0,22800.0,109900.0
hh_with_children,fourth_quintile,2011,126100.0,3400.0,129400.0,1700.0,22000.0,109100.0
hh_with_children,fourth_quintile,2012,127200.0,3300.0,130500.0,1800.0,22700.0,109600.0
hh_with_children,fourth_quintile,2013,130200.0,3200.0,133400.0,1900.0,25600.0,109700.0
hh_with_children,fourth_quintile,2014,132400.0,3100.0,135500.0,2600.0,26600.0,111500.0
hh_with_children,fourth_quintile,2015,136600.0,3600.0,140200.0,3000.0,27700.0,115500.0
hh_with_children,highest_quintile,1979,173000.0,1300.0,174300.0,300.0,45100.0,129500.0
hh_with_children,highest_quintile,1980,169500.0,1400.0,171000.0,300.0,44400.0,126800.0
hh_with_children,highest_quintile,1981,169900.0,1500.0,171500.0,300.0,44500.0,127200.0
hh_with_children,highest_quintile,1982,169500.0,1700.0,171200.0,200.0,40600.0,130800.0
hh_with_children,highest_quintile,1983,179300.0,1500.0,180800.0,200.0,42700.0,138300.0
hh_with_children,highest_quintile,1984,194000.0,1600.0,195600.0,200.0,45900.0,149900.0
hh_with_children,highest_quintile,1985,191600.0,1300.0,192800.0,200.0,44900.0,148200.0
hh_with_children,highest_quintile,1986,223600.0,1300.0,224800.0,200.0,52500.0,172500.0
hh_with_children,highest_quintile,1987,210500.0,1300.0,211800.0,200.0,53900.0,158100.0
hh_with_children,highest_quintile,1988,220800.0,1300.0,222100.0,200.0,55700.0,166600.0
hh_with_children,highest_quintile,1989,225200.0,1500.0,226700.0,300.0,56500.0,170500.0
hh_with_children,highest_quintile,1990,213900.0,1400.0,215400.0,300.0,53500.0,162200.0
hh_with_children,highest_quintile,1991,210600.0,1600.0,212200.0,400.0,54200.0,158400.0
hh_with_children,highest_quintile,1992,216300.0,1800.0,218100.0,400.0,56000.0,162600.0
hh_with_children,highest_quintile,1993,219200.0,2000.0,221200.0,400.0,59800.0,161800.0
hh_with_children,highest_quintile,1994,222700.0,1900.0,224500.0,500.0,61800.0,163200.0
hh_with_children,highest_quintile,1995,240600.0,1900.0,242500.0,500.0,68200.0,174900.0
hh_with_children,highest_quintile,1996,255100.0,1600.0,256700.0,400.0,72600.0,184500.0
hh_with_children,highest_quintile,1997,270600.0,1700.0,272300.0,300.0,77200.0,195400.0
hh_with_children,highest_quintile,1998,294000.0,1500.0,295500.0,400.0,83200.0,212700.0
hh_with_children,highest_quintile,1999,316600.0,1400.0,318000.0,500.0,91200.0,227300.0
hh_with_children,highest_quintile,2000,336700.0,1800.0,338500.0,500.0,97400.0,241600.0
hh_with_children,highest_quintile,2001,305900.0,1800.0,307600.0,600.0,85000.0,223300.0
hh_with_children,highest_quintile,2002,287200.0,1900.0,289100.0,600.0,77600.0,212100.0
hh_with_children,highest_quintile,2003,301000.0,1900.0,302900.0,700.0,77500.0,226100.0
hh_with_children,highest_quintile,2004,322900.0,1900.0,324800.0,800.0,83900.0,241700.0
hh_with_children,highest_quintile,2005,349800.0,1800.0,351500.0,800.0,92500.0,259800.0
hh_with_children,highest_quintile,2006,384700.0,1800.0,386500.0,800.0,102200.0,285100.0
hh_with_children,highest_quintile,2007,409100.0,2100.0,411200.0,900.0,106600.0,305400.0
hh_with_children,highest_quintile,2008,357200.0,2000.0,359200.0,1000.0,89700.0,270400.0
hh_with_children,highest_quintile,2009,317400.0,2900.0,320300.0,1000.0,79100.0,242200.0
hh_with_children,highest_quintile,2010,347800.0,2700.0,350500.0,1100.0,89400.0,262200.0
hh_with_children,highest_quintile,2011,339100.0,2800.0,341900.0,1000.0,85100.0,257900.0
hh_with_children,highest_quintile,2012,377200.0,2300.0,379500.0,900.0,96200.0,284200.0
hh_with_children,highest_quintile,2013,363700.0,2400.0,366100.0,800.0,103000.0,264000.0
hh_with_children,highest_quintile,2014,386800.0,2400.0,389300.0,1300.0,111200.0,279400.0
hh_with_children,highest_quintile,2015,408500.0,2700.0,411100.0,1700.0,117700.0,295100.0
hh_with_children,percentiles_81_90,1979,122900.0,1200.0,124100.0,300.0,29000.0,95500.0
hh_with_children,percentiles_81_90,1980,120400.0,1400.0,121800.0,300.0,29200.0,92900.0
hh_with_children,percentiles_81_90,1981,120100.0,1500.0,121600.0,200.0,30100.0,91700.0
hh_with_children,percentiles_81_90,1982,119700.0,1800.0,121500.0,200.0,28000.0,93700.0
hh_with_children,percentiles_81_90,1983,120800.0,1600.0,122300.0,100.0,27800.0,94700.0
hh_with_children,percentiles_81_90,1984,128900.0,1800.0,130700.0,200.0,29500.0,101400.0
hh_with_children,percentiles_81_90,1985,128600.0,1400.0,130000.0,200.0,29700.0,100500.0
hh_with_children,percentiles_81_90,1986,134300.0,1300.0,135600.0,200.0,31300.0,104500.0
hh_with_children,percentiles_81_90,1987,135900.0,1300.0,137100.0,200.0,31700.0,105600.0
hh_with_children,percentiles_81_90,1988,137900.0,1400.0,139300.0,200.0,32500.0,107000.0
hh_with_children,percentiles_81_90,1989,139700.0,1700.0,141400.0,300.0,33100.0,108600.0
hh_with_children,percentiles_81_90,1990,139500.0,1500.0,141000.0,300.0,33200.0,108100.0
hh_with_children,percentiles_81_90,1991,137300.0,1700.0,139100.0,400.0,33000.0,106400.0
hh_with_children,percentiles_81_90,1992,138100.0,2100.0,140200.0,500.0,33000.0,107700.0
hh_with_children,percentiles_81_90,1993,139000.0,2500.0,141500.0,400.0,33100.0,108800.0
hh_with_children,percentiles_81_90,1994,141700.0,2000.0,143700.0,500.0,34200.0,110000.0
hh_with_children,percentiles_81_90,1995,147300.0,1800.0,149100.0,500.0,36100.0,113500.0
hh_with_children,percentiles_81_90,1996,151700.0,1600.0,153200.0,400.0,36800.0,116900.0
hh_with_children,percentiles_81_90,1997,155900.0,1700.0,157500.0,400.0,38200.0,119700.0
hh_with_children,percentiles_81_90,1998,162500.0,1700.0,164200.0,400.0,39600.0,125000.0
hh_with_children,percentiles_81_90,1999,168300.0,1700.0,170000.0,500.0,41400.0,129200.0
hh_with_children,percentiles_81_90,2000,172100.0,2000.0,174000.0,600.0,42500.0,132200.0
hh_with_children,percentiles_81_90,2001,171200.0,2000.0,173200.0,600.0,40600.0,133300.0
hh_with_children,percentiles_81_90,2002,166600.0,2200.0,168700.0,700.0,38000.0,131400.0
hh_with_children,percentiles_81_90,2003,169700.0,2200.0,171900.0,700.0,36400.0,136200.0
hh_with_children,percentiles_81_90,2004,174300.0,2200.0,176500.0,1000.0,37800.0,139600.0
hh_with_children,percentiles_81_90,2005,179400.0,1900.0,181300.0,800.0,39300.0,142700.0
hh_with_children,percentiles_81_90,2006,185200.0,2000.0,187200.0,900.0,40800.0,147300.0
hh_with_children,percentiles_81_90,2007,189200.0,2500.0,191700.0,900.0,41700.0,150900.0
hh_with_children,percentiles_81_90,2008,183200.0,2400.0,185600.0,1000.0,37900.0,148700.0
hh_with_children,percentiles_81_90,2009,179000.0,3300.0,182300.0,1100.0,36900.0,146500.0
hh_with_children,percentiles_81_90,2010,180900.0,3300.0,184300.0,1300.0,38200.0,147400.0
hh_with_children,percentiles_81_90,2011,181600.0,3100.0,184700.0,1100.0,37000.0,148800.0
hh_with_children,percentiles_81_90,2012,184100.0,2500.0,186600.0,1000.0,38300.0,149200.0
hh_with_children,percentiles_81_90,2013,187600.0,2600.0,190200.0,900.0,42700.0,148400.0
hh_with_children,percentiles_81_90,2014,191700.0,2800.0,194500.0,1400.0,44200.0,151700.0
hh_with_children,percentiles_81_90,2015,199100.0,2900.0,202000.0,1800.0,46400.0,157400.0
hh_with_children,percentiles_91_95,1979,155100.0,1600.0,156700.0,200.0,38200.0,118700.0
hh_with_children,percentiles_91_95,1980,152100.0,1500.0,153600.0,300.0,38300.0,115500.0
hh_with_children,percentiles_91_95,1981,152000.0,1700.0,153700.0,200.0,39200.0,114800.0
hh_with_children,percentiles_91_95,1982,151700.0,1700.0,153400.0,300.0,36100.0,117500.0
hh_with_children,percentiles_91_95,1983,155300.0,1500.0,156900.0,200.0,35800.0,121200.0
hh_with_children,percentiles_91_95,1984,166100.0,1400.0,167500.0,200.0,38100.0,129600.0
hh_with_children,percentiles_91_95,1985,166600.0,1200.0,167800.0,200.0,38400.0,129600.0
hh_with_children,percentiles_91_95,1986,174100.0,1300.0,175400.0,100.0,40300.0,135200.0
hh_with_children,percentiles_91_95,1987,177200.0,1300.0,178500.0,200.0,43300.0,135400.0
hh_with_children,percentiles_91_95,1988,180200.0,1400.0,181500.0,200.0,43700.0,138100.0
hh_with_children,percentiles_91_95,1989,183400.0,1400.0,184800.0,300.0,44000.0,141000.0
hh_with_children,percentiles_91_95,1990,182000.0,1500.0,183600.0,300.0,43600.0,140200.0
hh_with_children,percentiles_91_95,1991,179400.0,1800.0,181200.0,300.0,44200.0,137300.0
hh_with_children,percentiles_91_95,1992,181500.0,1500.0,183000.0,300.0,44500.0,138900.0
hh_with_children,percentiles_91_95,1993,183300.0,1500.0,184800.0,400.0,46100.0,139000.0
hh_with_children,percentiles_91_95,1994,186800.0,1900.0,188700.0,500.0,47100.0,142100.0
hh_with_children,percentiles_91_95,1995,194100.0,2200.0,196200.0,600.0,49600.0,147200.0
hh_with_children,percentiles_91_95,1996,200200.0,1800.0,202000.0,300.0,51100.0,151300.0
hh_with_children,percentiles_91_95,1997,208400.0,1500.0,209900.0,300.0,53600.0,156600.0
hh_with_children,percentiles_91_95,1998,219400.0,1200.0,220600.0,300.0,56400.0,164500.0
hh_with_children,percentiles_91_95,1999,228500.0,1500.0,230000.0,500.0,59600.0,170900.0
hh_with_children,percentiles_91_95,2000,235800.0,1700.0,237400.0,400.0,62000.0,175900.0
hh_with_children,percentiles_91_95,2001,227900.0,1400.0,229300.0,500.0,58000.0,171900.0
hh_with_children,percentiles_91_95,2002,223100.0,1900.0,225000.0,600.0,55000.0,170500.0
hh_with_children,percentiles_91_95,2003,226900.0,2000.0,228900.0,600.0,52800.0,176700.0
hh_with_children,percentiles_91_95,2004,235300.0,1700.0,237000.0,700.0,55300.0,182400.0
hh_with_children,percentiles_91_95,2005,242900.0,1800.0,244600.0,800.0,57800.0,187600.0
hh_with_children,percentiles_91_95,2006,253900.0,1700.0,255500.0,700.0,60600.0,195600.0
hh_with_children,percentiles_91_95,2007,262400.0,1900.0,264200.0,900.0,62000.0,203100.0
hh_with_children,percentiles_91_95,2008,250700.0,1600.0,252300.0,1000.0,58000.0,195300.0
hh_with_children,percentiles_91_95,2009,242100.0,3000.0,245100.0,1000.0,55300.0,190800.0
hh_with_children,percentiles_91_95,2010,245200.0,2300.0,247500.0,900.0,57100.0,191200.0
hh_with_children,percentiles_91_95,2011,246300.0,2800.0,249100.0,800.0,55600.0,194300.0
hh_with_children,percentiles_91_95,2012,253500.0,2500.0,256000.0,900.0,58200.0,198700.0
hh_with_children,percentiles_91_95,2013,260200.0,2200.0,262500.0,700.0,64000.0,199200.0
hh_with_children,percentiles_91_95,2014,265900.0,2200.0,268100.0,1100.0,66700.0,202400.0
hh_with_children,percentiles_91_95,2015,275100.0,2600.0,277700.0,1700.0,69300.0,210100.0
hh_with_children,percentiles_96_99,1979,232600.0,1200.0,233900.0,300.0,61700.0,172400.0
hh_with_children,percentiles_96_99,1980,225900.0,1400.0,227300.0,200.0,60900.0,166700.0
hh_with_children,percentiles_96_99,1981,224500.0,1500.0,226100.0,300.0,59200.0,167200.0
hh_with_children,percentiles_96_99,1982,225100.0,1400.0,226500.0,200.0,54500.0,172200.0
hh_with_children,percentiles_96_99,1983,231500.0,1200.0,232700.0,300.0,54100.0,178800.0
hh_with_children,percentiles_96_99,1984,246000.0,1600.0,247600.0,200.0,57400.0,190500.0
hh_with_children,percentiles_96_99,1985,249500.0,1200.0,250700.0,300.0,57100.0,193900.0
hh_with_children,percentiles_96_99,1986,275800.0,1100.0,276900.0,300.0,63900.0,213300.0
hh_with_children,percentiles_96_99,1987,268500.0,1400.0,269800.0,300.0,68900.0,201200.0
hh_with_children,percentiles_96_99,1988,281000.0,1000.0,282000.0,300.0,71000.0,211200.0
hh_with_children,percentiles_96_99,1989,281000.0,1300.0,282300.0,200.0,70900.0,211600.0
hh_with_children,percentiles_96_99,1990,279800.0,1200.0,281000.0,300.0,70600.0,210700.0
hh_with_children,percentiles_96_99,1991,276100.0,1300.0,277300.0,500.0,71800.0,206100.0
hh_with_children,percentiles_96_99,1992,282600.0,1700.0,284300.0,400.0,73900.0,210800.0
hh_with_children,percentiles_96_99,1993,282100.0,1400.0,283500.0,400.0,77000.0,206900.0
hh_with_children,percentiles_96_99,1994,288200.0,1700.0,289900.0,500.0,80100.0,210300.0
hh_with_children,percentiles_96_99,1995,301900.0,1900.0,303800.0,500.0,84300.0,220000.0
hh_with_children,percentiles_96_99,1996,322300.0,1600.0,323900.0,300.0,91300.0,233000.0
hh_with_children,percentiles_96_99,1997,340100.0,1800.0,341900.0,300.0,97500.0,244800.0
hh_with_children,percentiles_96_99,1998,363600.0,1200.0,364800.0,400.0,104000.0,261200.0
hh_with_children,percentiles_96_99,1999,382700.0,800.0,383500.0,300.0,112000.0,271800.0
hh_with_children,percentiles_96_99,2000,389200.0,1700.0,390900.0,300.0,114300.0,276900.0
hh_with_children,percentiles_96_99,2001,368900.0,1700.0,370600.0,500.0,103100.0,268100.0
hh_with_children,percentiles_96_99,2002,355800.0,1400.0,357200.0,500.0,96800.0,260900.0
hh_with_children,percentiles_96_99,2003,364800.0,1300.0,366100.0,700.0,95700.0,271000.0
hh_with_children,percentiles_96_99,2004,385500.0,1400.0,386800.0,500.0,102700.0,284600.0
hh_with_children,percentiles_96_99,2005,418100.0,1600.0,419700.0,700.0,114000.0,306300.0
hh_with_children,percentiles_96_99,2006,434900.0,1500.0,436400.0,800.0,118300.0,318900.0
hh_with_children,percentiles_96_99,2007,450500.0,1500.0,451900.0,800.0,121300.0,331500.0
hh_with_children,percentiles_96_99,2008,412200.0,1600.0,413900.0,800.0,108500.0,306200.0
hh_with_children,percentiles_96_99,2009,385600.0,2300.0,387900.0,900.0,100100.0,288700.0
hh_with_children,percentiles_96_99,2010,396700.0,2100.0,398800.0,800.0,104900.0,294700.0
hh_with_children,percentiles_96_99,2011,405300.0,2200.0,407500.0,1000.0,105700.0,302700.0
hh_with_children,percentiles_96_99,2012,427400.0,1500.0,428900.0,800.0,113200.0,316600.0
hh_with_children,percentiles_96_99,2013,430600.0,2300.0,432900.0,700.0,121100.0,312600.0
hh_with_children,percentiles_96_99,2014,449100.0,2200.0,451300.0,1200.0,128500.0,324000.0
hh_with_children,percentiles_96_99,2015,462900.0,2500.0,465400.0,1500.0,132700.0,334300.0
hh_with_children,top_1_percent,1979,659700.0,1400.0,661100.0,500.0,218000.0,443500.0
hh_with_children,top_1_percent,1980,636800.0,1000.0,637900.0,500.0,196500.0,441900.0
hh_with_children,top_1_percent,1981,659900.0,1300.0,661200.0,500.0,190000.0,471700.0
hh_with_children,top_1_percent,1982,674600.0,1400.0,676000.0,400.0,168600.0,507900.0
hh_with_children,top_1_percent,1983,786900.0,1600.0,788500.0,600.0,207400.0,581800.0
hh_with_children,top_1_percent,1984,861900.0,1200.0,863100.0,500.0,224500.0,639000.0
hh_with_children,top_1_percent,1985,855500.0,1200.0,856800.0,700.0,213700.0,643700.0
hh_with_children,top_1_percent,1986,1356700.0,1400.0,1358100.0,700.0,328400.0,1030500.0
hh_with_children,top_1_percent,1987,957400.0,1400.0,958700.0,400.0,287600.0,671600.0
hh_with_children,top_1_percent,1988,1164400.0,800.0,1165200.0,300.0,327600.0,838000.0
hh_with_children,top_1_percent,1989,1116200.0,800.0,1117000.0,600.0,308100.0,809400.0
hh_with_children,top_1_percent,1990,936200.0,1400.0,937500.0,400.0,258200.0,679800.0
hh_with_children,top_1_percent,1991,940800.0,1200.0,941900.0,700.0,274300.0,668400.0
hh_with_children,top_1_percent,1992,1049000.0,1300.0,1050300.0,400.0,312700.0,738000.0
hh_with_children,top_1_percent,1993,1053600.0,800.0,1054400.0,600.0,359500.0,695600.0
hh_with_children,top_1_percent,1994,1019400.0,900.0,1020300.0,500.0,359300.0,661500.0
hh_with_children,top_1_percent,1995,1210800.0,1400.0,1212200.0,1000.0,432400.0,780900.0
hh_with_children,top_1_percent,1996,1325700.0,700.0,1326400.0,400.0,470800.0,856000.0
hh_with_children,top_1_percent,1997,1456400.0,2000.0,1458400.0,200.0,504800.0,953800.0
hh_with_children,top_1_percent,1998,1679900.0,1000.0,1680900.0,600.0,559800.0,1121700.0
hh_with_children,top_1_percent,1999,2051400.0,300.0,2051700.0,600.0,688700.0,1363600.0
hh_with_children,top_1_percent,2000,2313800.0,1100.0,2314900.0,200.0,767000.0,1548100.0
hh_with_children,top_1_percent,2001,1797900.0,800.0,1798700.0,800.0,592400.0,1207100.0
hh_with_children,top_1_percent,2002,1570000.0,1200.0,1571200.0,900.0,518400.0,1053600.0
hh_with_children,top_1_percent,2003,1675800.0,1000.0,1676800.0,800.0,521300.0,1156200.0
hh_with_children,top_1_percent,2004,1953100.0,1300.0,1954400.0,700.0,598200.0,1356900.0
hh_with_children,top_1_percent,2005,2298300.0,1300.0,2299600.0,700.0,705500.0,1594700.0
hh_with_children,top_1_percent,2006,2631400.0,1000.0,2632400.0,600.0,797600.0,1835500.0
hh_with_children,top_1_percent,2007,2855200.0,1100.0,2856300.0,700.0,825100.0,2031900.0
hh_with_children,top_1_percent,2008,2259400.0,1500.0,2260900.0,1300.0,647400.0,1614800.0
hh_with_children,top_1_percent,2009,1625400.0,1200.0,1626600.0,1100.0,480500.0,1147100.0
hh_with_children,top_1_percent,2010,2088000.0,1400.0,2089400.0,1200.0,624700.0,1465900.0
hh_with_children,top_1_percent,2011,1950100.0,1900.0,1952000.0,1300.0,579800.0,1373500.0
hh_with_children,top_1_percent,2012,2371200.0,2900.0,2374100.0,1000.0,690200.0,1684900.0
hh_with_children,top_1_percent,2013,2043800.0,1300.0,2045100.0,1000.0,708700.0,1337400.0
hh_with_children,top_1_percent,2014,2333600.0,1400.0,2335100.0,1700.0,805200.0,1531500.0
hh_with_children,top_1_percent,2015,2485700.0,1300.0,2487100.0,1800.0,850000.0,1638900.0
elderly_headed_hh,all_quintiles,1979,32500.0,15500.0,48000.0,900.0,8700.0,40200.0
elderly_headed_hh,all_quintiles,1980,31800.0,16300.0,48100.0,1000.0,8200.0,40900.0
elderly_headed_hh,all_quintiles,1981,33200.0,17200.0,50400.0,1000.0,8100.0,43300.0
elderly_headed_hh,all_quintiles,1982,34000.0,18500.0,52400.0,900.0,7300.0,46000.0
elderly_headed_hh,all_quintiles,1983,35000.0,19300.0,54300.0,1000.0,7500.0,47800.0
elderly_headed_hh,all_quintiles,1984,38000.0,19400.0,57400.0,1000.0,8500.0,49900.0
