Level: State and Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:Total (thousands), Nominal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(R06) Property Tax (T01),(R07) NonProperty Taxes,(R08) Tot Sales & Gr Rec Tax,(R09) Total Gen Sales Tax (T09),(R10) Total Select Sales Tax,(R11) Alcoholic Beverage Tax (T10),(R12) Amusement Tax (T11),(R13) Insurance Premium Tax (T12),(R14) Motor Fuels Tax (T13),(R15) Parimutuels Tax (T14),(R16) Public Utility Tax (T15),(R17) Tobacco Tax (T16),(R18) Other Select Sales Tax (T19),(R19) Total License Taxes,(R20) Alcoholic Beverage Lic (T20),(R21) Corporation License (T22),(R22) Motor Veh & Oper Lic,(R23) Motor Vehicle License (T24),(R24) Motor Veh Oper License (T25),(R25) Other License Taxes,(R26) Total Income Taxes,(R27) Individual Income Tax (T40),(R28) Corp Net Income Tax (T41),(R29) Death and Gift Tax (T50),(R30) Taxes NEC,(R31) Total IG Revenue,(R32) Total Fed IG Revenue,(R33) Fed IGR-Gen Rev Shar (B27),(R34) Total State IG Revenue,(R35) Tot Local IG Rev,(R36) Tot Chgs and Misc Rev,(R37) Total General Charges,(R38) Chg-Air Transportation (A01),(R39) Chg-Total Education,(R40) Chg-Elem Ed-Sch Lunch (A09),(R41) Chg-Total High Ed,(R42) Chg-High Ed-Aux Enterp (A16),(R43) Chg-High Ed-Other (A18),(R44) Chg-Education NEC,(R45) Chg-Hospitals (A36),(R46) Chg-Highways,(R47) Chg-Regular Highways (A44),(R48) Chg-Toll Highways (A45),(R49) Chg-Housing & Comm Dev (A50),(R50) Chg-Total Nat Res,(R51) Chg-Parking (A60),(R52) Chg-Parks & Recreation (A61),(R53) Chg-Sewerage (A80),(R54) Chg-Solid Waste Mgmt (A81),(R55) Chg-Water Transport (A87),(R56) Chg-All Other NEC,(R57) Misc General Revenue,(R58) Special Assessments (U01),(R59) Total Prop Sale,(R60) Interest Revenue (U20),(R61) Misc General Rev NEC,(R62) Liquor Store and Utility Revenue,(R63) Liquor Stores Revenue (A90),(R64) Total Utility Revenue,(R65) Water Utility Revenue (A91),(R66) Nonwater Utility Rev,(R67) Electric Utility Rev (A92),(R68) Gas Utility Rev (A93),(R69) Transit Utility Rev (A94),(R70) Total Insur Trust Rev,(R71) Total Emp Ret Rev,(R72) Emp Ret-Employee Ctrib,(R73) Emp Ret-From Other Gov (X05),(R74) Emp Ret-From Admin Govt,(R75) Emp Ret-Int Rev (X08),(R76) Total Unemp Rev,(R77) Unemp-Payroll Tax (Y01),(R78) Oth Ins Trust-Tot Rev,(R79) Lottery-Ticket Sales (Z51),(R80) Lottery-Prizes Awarded (Z52),(R81) Lottery-Admin Exp (Z53),(R82) Lottery-Net Proceeds (Z54),(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E004) Total Current Expend,(E005) Total Current Oper,(E006) Total Capital Outlays,(E007) Total Construction,(E008) Total Other Cap Outlay,(E009) Tot Assist & Subsidies,(E010) Total Interest on Debt,(E011) Total Insur Trust Ben,(E012) Total Salaries & Wages (Z00),(E013) General Expenditure,(E014) Direct General Expend,(E015) General Current Expend,(E016) General Direct Current Expend,(E017) General Current Oper,(E018) General Capital Outlay,(E019) Police & Fire Protection-Dir Exp,(E020) Air Trans-Direct Expend,(E021) Total Correct-Dir Exp,(E022) Total Correct-Cur Oper,(E023) Total Correct-Cap Out,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E040) Emp Sec Adm-Direct Exp,(E041) Fin Admin & Gen Control-Direct Exp,(E042) Fin Admin & Gen Control-Current Oper,(E043) Fin Admin & Gen Control-Cap Outlay,(E044) Fin Admin-Direct Exp,(E045) Cen Staff-Direct Exp,(E046) Fire Prot-Direct Exp,(E047) Fire Prot-Current Oper (E24),(E048) Fire Prot-Cap Outlay,(E049) Gen Pub Bldg-Total Exp,(E050) Gen Pub Bldg-Cur Oper (E31),(E051) Gen Pub Bldg-Cap Out,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E077) Libraries-Direct Exp,(E078) Libraries-Current Oper (E52),(E079) Libraries-Cap Outlay,(E080) Total Nat Res-Dir Exp,(E081) Total Nat Res-Cur Oper,(E082) Total Nat Res-Cap Out,(E083) Parking-Direct Expend,(E084) Parks & Rec-Direct Exp,(E085) Parks & Rec-Cur Oper (E61),(E086) Parks & Rec-Cap Outlay,(E087) Police Prot-Direct Exp,(E088) Police Prot-Cur Oper (E62),(E089) Police Prot-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay,(E096) Sanitation-Dir Exp,(E097) Sewerage-Direct Expend,(E098) Sewerage-Current Oper (E80),(E099) Sewerage-Cap Outlay,(E100) SW Mgmt-Direct Expend,(E101) SW Mgmt-Current Oper (E81),(E102) SW Mgmt-Capital Outlay,(E103) Water Trans-Direct Exp,(E104) Interest on Gen Debt (I89),(E105) General NEC-Direct Exp,(E106) Liquor Store and Utility Expend,(E107) Liquor Stores-Tot Exp,(E108) Liquor Stores-Cur Oper (E90),(E109) Liquor Stores-Cap Out,(E110) Total Util-Total Exp,(E111) Total Util-Inter Exp,(E112) Total Util-Cur Oper,(E113) Total Util-Cap Outlay,(E114) Water Util-Total Exp,(E115) Water Util-Inter Exp (I91),(E116) Water Util-Cur Oper (E91),(E117) Water Util-Cap Outlay,(E118) Non Water Util-Total Exp,(E119) Non Water Util-Inter Exp,(E120) Non Water Util-Cur Oper,(E121) Non Water Util-Cap Outlay,(E122) Elec Util-Total Exp,(E123) Elec Util-Inter Exp (I92),(E124) Elec Util-Cur Oper (E92),(E125) Elec Util-Cap Outlay,(E126) Gas Util-Total Exp,(E127) Gas Util-Inter Exp (I93),(E128) Gas Util-Cur Oper (E93),(E129) Gas Util-Cap Outlay,(E130) Transit Util-Total Exp,(E131) Transit Util-Inter Exp (I94),(E132) Transit Util-Cur Oper (E94),(E133) Transit Util-Cap Outlay,(E134) Emp Ret-Total Expend,(E135) Emp Ret-Benefit Paymts (X11),(E136) Emp Ret-Withdrawals (X12),(E137) Unemp Comp-Total Exp,(E138) Oth Ins Trust-Tot Exp,(D01) Total Debt Outstanding,(D02) Total Long-Term Debt Out,(D03) ST Debt Out-End of Year (64V),(D04) Total Net LT Debt Out,(D05) Change In Debt During Yr,(D06) Total LTD Issued,(D07) LTD Iss-Utility,(D08) LTD Iss-Util-Water,(D09) LTD Iss-Util-Electric,(D10) LTD Iss-Util-Gas Supply,(D11) LTD Iss-Util-Transit,(D12) LTD Iss-General,(D13) Total LTD Retired,(D14) LTD Ret-Utility,(D15) LTD Ret-Util-Water,(D16) LTD Ret-Util-Electric,(D17) LTD Ret-Util-Gas Supply,(D18) LTD Ret-Util-Transit,(D19) LTD Ret-General,(D20) Total LTD Out-Utility,(D21) LTD Out-Util-Water,(D22) LTD Out-Util-Electric,(D23) LTD Out-Util-Gas Supply,(D24) LTD Out-Util-Transit,(D25) LTD Out-General,(D26) LTD Out-Gen-Elem Educ,(D27) LTD Out-Gen-Other NEC,(D28) Total LTD Out-FFC,(D29) LTD Out-FFC-Utility,(D30) LTD Out-FFC-Water Util,(D31) LTD Out-FFC-Elec Util,(D32) LTD Out-FFC-Gas Util,(D33) LTD Out-FFC-Trans Util,(D34) LTD Out-FFC-General,(D35) Tot LTD Out-NG,(D36) LTD Out-NG-Utility,(D37) LTD Out-NG-Water Util (44A),(D38) LTD Out-NG-Elec Util (44B),(D39) LTD Out-NG-Gas Util (44C),(D40) LTD Out-NG-Trans Util (44D),(D41) LTD Out-NG-General,(D42) Total Cash & Securities,(D43) Total Cash & Deposits,(D44) Total Securities,(D45) Securities-Total Federal,(D46) Securities-State & Local,(D47) Securities-Other NEC,(D48) Insur Trust-Cash & Sec,(D49) Emp Retire-Cash & Sec,(D50) Emp Retire-Cash & Dep (X21),(D51) Emp Retire-Total Sec,(D52) Emp Retire-Sec-Tot Fed,(D53) Emp Retire-Sec-St & Loc (X35),(D54) Emp Retire-Sec-Tot Nong,(D55) Unemp Comp-Cash & Sec,(D56) Unemp Comp-Bal In US Trs (Y07),(D57) Unemp Comp-Other Balance (Y08),(D58) Other Insur Trusts-Cash & Sec,(D59) Nonin Trust-Cash & Sec,(D60) Nonin Trust-Cash & Dep,(D61) Nonin Trust-Total Sec,(D62) Nonin Trust-Sec-Tot Fed,(D63) Nonin Trust-Sec-St & Loc,(D64) Nonin Trust-Sec-Other,(D65) Sinking Fd-Cash & Sec,(D66) Bond Fd-Cash & Sec,(D67) Oth Nonin Fd-Cash & Sec
United States,1979,"$404,891,107 ","$329,727,279 ","$343,235,783 ","$268,071,955 ","$205,471,549 ","$64,943,568 ","$140,527,981 ","$74,247,148 ","$46,558,597 ","$27,688,551 ","$2,548,263 ","$177,833 ","$2,937,657 ","$10,080,370 ","$717,447 ","$5,217,824 ","$3,773,012 ","$2,236,145 ","$8,607,540 ","$179,418 ","$1,261,522 ","$5,539,295 ","$5,163,123 ","$376,172 ","$1,627,305 ","$49,059,310 ","$36,931,786 ","$12,127,524 ","$1,973,230 ","$6,640,753 ","$75,163,828 ","$75,163,828 ","$6,851,387 ",$0 ,$0 ,"$62,600,406 ","$39,469,100 ","$1,561,534 ","$12,417,216 ","$1,934,875 ","$9,196,732 ","$3,312,603 ","$5,884,129 ","$1,285,609 ","$10,955,624 ","$1,729,169 ","$381,109 ","$1,348,060 ","$1,198,907 ","$651,697 ","$312,332 ","$1,076,186 ","$3,337,566 ","$869,521 ","$738,522 ","$4,620,826 ","$23,131,306 ","$1,136,486 ","$406,154 ","$11,800,731 ","$9,787,935 ","$22,628,517 ","$2,898,037 ","$19,730,480 ","$6,249,831 ","$13,480,649 ","$9,938,477 ","$1,296,679 ","$2,245,493 ","$39,026,807 ","$21,923,101 ","$6,071,692 ","$5,303,505 ","$10,035,400 ","$10,547,904 ","$12,941,130 ","$11,817,424 ","$4,162,576 ","$1,809,554 ","$787,517 ","$139,921 ","$882,116 ","$381,867,140 ","$1,493,256 ","$380,373,884 ","$328,671,157 ","$274,166,672 ","$53,195,983 ","$43,325,821 ","$9,870,162 ","$14,044,166 ","$15,462,767 ","$23,504,296 ","$149,104,137 ","$327,517,300 ","$326,024,044 ","$282,689,447 ","$281,196,191 ","$254,164,839 ","$44,827,853 ","$17,354,002 ","$1,906,065 ","$5,534,423 ","$4,910,788 ","$623,635 ","$119,448,201 ","$107,820,384 ","$9,504,595 ","$83,385,150 ","$77,015,004 ","$6,370,146 ","$30,058,856 ","$27,277,775 ","$2,973,427 ","$24,304,348 ","$2,781,081 ","$6,004,195 ","$2,123,222 ","$3,880,973 ","$3,527,605 ","$353,368 ","$1,806,110 ","$13,812,922 ","$13,396,849 ","$416,073 ","$6,071,229 ","$4,912,726 ","$5,146,503 ","$4,770,731 ","$375,772 ","$2,829,058 ","$1,693,276 ","$1,135,782 ","$28,217,540 ","$26,233,923 ","$1,983,617 ","$7,178,775 ","$6,896,636 ","$282,139 ","$21,038,765 ","$19,337,287 ","$1,701,478 ","$20,346,387 ","$18,826,739 ","$1,519,648 ","$692,378 ","$28,440,094 ","$12,873,563 ","$15,566,531 ","$27,583,404 ","$12,384,036 ","$15,199,368 ","$856,690 ","$489,527 ","$367,163 ","$4,724,116 ","$3,039,120 ","$1,684,996 ","$1,504,666 ","$1,325,253 ","$179,413 ","$4,705,957 ","$3,985,618 ","$720,339 ","$324,011 ","$5,895,567 ","$4,104,251 ","$1,791,316 ","$12,207,499 ","$11,649,332 ","$558,167 ","$40,418,130 ","$28,340,704 ","$11,918,757 ","$10,625,041 ","$1,293,716 ","$158,669 ","$11,787,444 ","$8,795,399 ","$3,176,408 ","$5,618,991 ","$2,992,045 ","$2,662,731 ","$329,314 ","$1,044,738 ","$12,987,186 ","$23,283,814 ","$30,845,544 ","$2,416,206 ","$2,405,961 ","$10,245 ","$28,429,338 ","$2,475,581 ","$17,595,872 ","$8,357,885 ","$8,068,538 ","$956,379 ","$4,411,458 ","$2,700,701 ","$20,360,800 ","$1,519,202 ","$13,184,414 ","$5,657,184 ","$12,664,653 ","$1,219,454 ","$7,502,210 ","$3,942,989 ","$1,231,445 ","$21,744 ","$1,113,674 ","$96,027 ","$6,464,702 ","$278,004 ","$4,568,530 ","$1,618,168 ","$12,273,221 ","$10,772,189 ","$1,501,032 ","$8,886,033 ","$2,345,042 ","$304,102,860 ","$292,302,088 ","$11,800,772 ","$248,636,115 ","$15,286,966 ","$42,084,541 ","$8,333,201 ","$2,869,471 ","$5,072,476 ","$97,706 ","$293,548 ","$33,751,340 ","$27,056,224 ","$4,627,071 ","$2,268,063 ","$2,143,052 ","$20,899 ","$195,057 ","$22,429,153 ","$49,590,592 ","$20,118,150 ","$23,964,426 ","$427,007 ","$5,081,009 ","$242,711,496 ","$31,860,449 ","$210,851,047 ","$145,385,265 ","$11,431,258 ","$7,604,986 ","$391,596 ","$22,445 ","$3,412,231 ","$133,954,007 ","$146,916,823 ","$38,159,334 ","$12,513,164 ","$23,572,830 ","$404,562 ","$1,668,778 ","$108,757,489 ","$362,358,734 ","$96,478,096 ","$265,880,638 ","$72,282,853 ","$10,247,907 ","$183,349,878 ","$179,596,557 ","$159,651,327 ","$3,322,843 ","$156,328,484 ","$25,347,412 ","$3,867,424 ","$127,113,648 ","$11,387,397 ","$11,340,677 ","$46,720 ","$8,557,833 ","$182,762,177 ","$81,470,751 ","$101,291,426 ","$44,752,275 ","$5,596,056 ","$50,943,095 ","$43,665,973 ","$33,230,613 ","$105,865,591 "
United States,1980,"$451,536,599 ","$368,508,054 ","$382,321,572 ","$299,293,027 ","$223,462,640 ","$68,498,743 ","$154,963,897 ","$79,926,588 ","$51,327,616 ","$28,598,972 ","$2,641,976 ","$234,070 ","$3,113,231 ","$9,821,603 ","$731,476 ","$5,887,726 ","$3,874,160 ","$2,294,730 ","$9,078,807 ","$179,026 ","$1,387,780 ","$5,713,413 ","$5,324,005 ","$389,408 ","$1,798,588 ","$55,401,095 ","$42,079,764 ","$13,321,331 ","$2,035,269 ","$8,522,138 ","$83,028,545 ","$83,028,545 ","$6,844,291 ",$0 ,$0 ,"$75,830,387 ","$44,373,026 ","$1,825,749 ","$13,756,483 ","$2,013,065 ","$10,408,603 ","$3,709,393 ","$6,699,210 ","$1,334,815 ","$12,732,887 ","$1,750,898 ","$380,606 ","$1,370,292 ","$1,309,975 ","$725,805 ","$335,156 ","$1,174,440 ","$3,875,198 ","$997,925 ","$820,883 ","$5,067,627 ","$31,457,361 ","$1,287,780 ","$517,024 ","$17,024,931 ","$12,627,626 ","$25,559,447 ","$3,200,586 ","$22,358,861 ","$6,765,752 ","$15,593,109 ","$11,387,176 ","$1,808,756 ","$2,397,177 ","$43,655,580 ","$25,440,583 ","$6,464,950 ","$5,760,425 ","$11,736,971 ","$13,215,208 ","$13,528,698 ","$11,674,400 ","$4,686,299 ","$2,107,325 ","$919,774 ","$130,287 ","$1,057,264 ","$434,073,391 ","$1,746,304 ","$432,327,087 ","$371,179,913 ","$307,810,611 ","$62,893,478 ","$51,491,671 ","$11,401,807 ","$15,221,918 ","$17,604,482 ","$28,796,598 ","$163,896,104 ","$369,086,155 ","$367,339,851 ","$316,135,901 ","$314,389,597 ","$284,420,836 ","$52,950,254 ","$19,211,934 ","$2,500,979 ","$6,447,503 ","$5,658,431 ","$789,072 ","$133,210,804 ","$120,177,822 ","$10,736,823 ","$92,930,007 ","$85,568,212 ","$7,361,795 ","$33,919,259 ","$30,947,230 ","$3,411,574 ","$27,535,656 ","$2,972,029 ","$6,361,538 ","$2,296,159 ","$4,065,379 ","$3,662,380 ","$402,999 ","$2,008,792 ","$15,416,064 ","$14,947,645 ","$468,419 ","$6,718,705 ","$5,489,800 ","$5,718,232 ","$5,277,627 ","$440,605 ","$3,018,141 ","$1,837,900 ","$1,180,241 ","$32,173,469 ","$29,730,414 ","$2,443,055 ","$8,386,679 ","$7,908,992 ","$477,687 ","$23,786,790 ","$21,821,422 ","$1,965,368 ","$22,984,888 ","$21,235,747 ","$1,749,141 ","$801,902 ","$33,311,286 ","$14,177,789 ","$19,133,497 ","$32,243,411 ","$13,639,142 ","$18,604,269 ","$1,067,875 ","$538,647 ","$529,228 ","$6,061,567 ","$3,812,788 ","$2,248,779 ","$1,693,627 ","$1,491,077 ","$202,550 ","$5,509,157 ","$4,456,690 ","$1,052,467 ","$343,053 ","$6,520,259 ","$4,497,679 ","$2,022,580 ","$13,493,702 ","$12,851,415 ","$642,287 ","$45,552,246 ","$32,492,482 ","$12,921,675 ","$11,585,229 ","$1,336,446 ","$138,089 ","$13,214,358 ","$9,892,321 ","$3,620,840 ","$6,271,481 ","$3,322,037 ","$2,965,493 ","$356,544 ","$1,168,418 ","$14,746,843 ","$25,231,351 ","$36,190,638 ","$2,591,439 ","$2,581,211 ","$10,228 ","$33,599,199 ","$2,857,639 ","$20,808,564 ","$9,932,996 ","$9,227,513 ","$1,020,933 ","$4,871,826 ","$3,334,754 ","$24,371,686 ","$1,836,706 ","$15,936,738 ","$6,598,242 ","$15,015,946 ","$1,520,241 ","$8,924,173 ","$4,571,532 ","$1,714,707 ","$30,514 ","$1,579,054 ","$105,139 ","$7,641,033 ","$285,951 ","$5,433,511 ","$1,921,571 ","$14,007,638 ","$12,206,593 ","$1,801,045 ","$12,070,600 ","$2,718,360 ","$335,603,055 ","$322,455,791 ","$13,147,264 ","$262,926,565 ","$25,913,194 ","$42,364,088 ","$6,446,263 ","$2,048,804 ","$4,203,468 ","$54,677 ","$139,314 ","$35,917,825 ","$17,404,337 ","$2,551,518 ","$920,475 ","$941,400 ","$19,450 ","$670,193 ","$14,852,819 ","$55,168,060 ","$21,060,673 ","$29,008,787 ","$560,596 ","$4,538,004 ","$267,287,731 ","$32,301,833 ","$234,985,898 ","$149,802,214 ","$12,336,468 ","$7,821,756 ","$1,540,167 ","$26,811 ","$2,947,734 ","$137,465,746 ","$172,653,577 ","$42,831,592 ","$13,238,917 ","$27,468,620 ","$533,785 ","$1,590,270 ","$129,821,985 ","$407,814,801 ","$101,641,528 ","$306,173,273 ","$81,668,730 ","$11,378,618 ","$213,125,925 ","$205,696,919 ","$183,696,631 ","$4,218,810 ","$179,477,821 ","$32,750,725 ","$4,024,562 ","$142,702,534 ","$11,970,650 ","$11,994,039 ","($23,389)","$10,029,638 ","$202,117,882 ","$85,014,567 ","$117,103,315 ","$46,280,613 ","$6,408,921 ","$64,413,781 ","$59,529,226 ","$33,206,160 ","$109,382,496 "
United States,1981,"$506,727,811 ","$416,433,444 ","$423,403,675 ","$333,109,308 ","$244,514,139 ","$74,969,444 ","$169,544,695 ","$85,971,420 ","$55,641,390 ","$30,330,030 ","$2,819,826 ","$259,577 ","$3,321,350 ","$9,858,532 ","$751,844 ","$6,712,290 ","$4,046,700 ","$2,559,911 ","$9,904,838 ","$212,418 ","$1,611,721 ","$6,107,664 ","$5,678,676 ","$428,988 ","$1,973,035 ","$60,569,923 ","$46,426,426 ","$14,143,497 ","$2,228,968 ","$10,869,546 ","$90,294,367 ","$90,294,367 ","$5,648,770 ",$0 ,$0 ,"$88,595,169 ","$50,237,600 ","$2,098,012 ","$15,325,604 ","$2,104,558 ","$11,803,001 ","$4,220,758 ","$7,582,243 ","$1,418,045 ","$14,759,904 ","$1,912,689 ","$418,102 ","$1,494,587 ","$1,346,167 ","$830,639 ","$368,863 ","$1,369,756 ","$4,499,824 ","$1,202,430 ","$903,850 ","$5,619,862 ","$38,357,569 ","$1,353,475 ","$576,591 ","$20,458,012 ","$15,969,491 ","$29,895,616 ","$3,278,491 ","$26,617,125 ","$7,717,612 ","$18,899,513 ","$13,714,634 ","$2,219,838 ","$2,965,041 ","$53,428,520 ","$30,382,585 ","$7,312,764 ","$6,722,856 ","$13,090,014 ","$16,346,965 ","$18,570,198 ","$11,224,269 ","$4,475,737 ","$2,713,101 ","$1,420,571 ","$132,524 ","$1,160,006 ","$487,047,370 ","$1,873,007 ","$485,174,363 ","$419,450,893 ","$343,623,393 ","$67,596,477 ","$54,950,290 ","$12,646,187 ","$16,860,879 ","$20,511,098 ","$36,582,516 ","$178,900,382 ","$407,448,837 ","$405,575,830 ","$351,428,856 ","$349,555,849 ","$315,563,800 ","$56,019,981 ","$21,282,779 ","$2,743,072 ","$7,392,898 ","$6,485,773 ","$907,125 ","$145,784,259 ","$131,946,625 ","$11,327,648 ","$100,534,479 ","$93,093,256 ","$7,441,223 ","$38,114,279 ","$34,640,179 ","$3,836,649 ","$30,803,530 ","$3,474,100 ","$7,135,501 ","$2,509,986 ","$4,625,515 ","$4,213,190 ","$412,325 ","$2,276,431 ","$16,770,222 ","$16,325,293 ","$444,929 ","$7,229,521 ","$6,190,088 ","$6,335,761 ","$5,835,922 ","$499,839 ","$3,229,744 ","$2,029,525 ","$1,200,219 ","$36,100,405 ","$33,541,259 ","$2,559,146 ","$9,770,841 ","$9,189,526 ","$581,315 ","$26,329,564 ","$24,351,733 ","$1,977,831 ","$25,634,568 ","$23,790,054 ","$1,844,514 ","$694,996 ","$34,603,137 ","$15,268,985 ","$19,334,152 ","$33,493,539 ","$14,681,099 ","$18,812,440 ","$1,109,598 ","$587,886 ","$521,712 ","$7,085,907 ","$4,396,680 ","$2,689,227 ","$1,865,190 ","$1,634,799 ","$230,391 ","$6,175,263 ","$5,158,266 ","$1,016,997 ","$377,345 ","$7,063,772 ","$4,992,231 ","$2,071,541 ","$14,947,018 ","$14,260,192 ","$686,826 ","$52,247,596 ","$37,752,162 ","$14,349,965 ","$12,833,229 ","$1,516,736 ","$145,469 ","$14,898,220 ","$11,121,401 ","$4,210,108 ","$6,911,293 ","$3,776,819 ","$3,314,609 ","$462,210 ","$1,508,252 ","$17,131,170 ","$27,040,168 ","$43,016,017 ","$2,726,226 ","$2,711,745 ","$14,481 ","$40,289,791 ","$3,379,928 ","$25,347,848 ","$11,562,015 ","$10,582,266 ","$1,142,491 ","$5,655,741 ","$3,784,034 ","$29,707,525 ","$2,237,437 ","$19,692,107 ","$7,777,981 ","$17,870,579 ","$1,906,006 ","$10,984,564 ","$4,980,009 ","$2,229,756 ","$43,493 ","$2,005,207 ","$181,056 ","$9,607,190 ","$287,938 ","$6,702,336 ","$2,616,916 ","$15,694,641 ","$13,885,930 ","$1,808,711 ","$17,932,386 ","$2,955,489 ","$363,891,881 ","$348,329,538 ","$15,562,343 ","$273,815,934 ","$27,075,065 ","$43,818,507 ","$7,810,051 ","$2,029,261 ","$5,532,410 ","$136,876 ","$111,504 ","$36,008,456 ","$18,929,346 ","$3,115,769 ","$1,341,355 ","$1,393,359 ","$21,036 ","$360,019 ","$15,813,577 ","$60,124,761 ","$21,832,566 ","$33,254,210 ","$664,862 ","$4,373,123 ","$288,204,777 ","$39,659,615 ","$248,545,162 ","$151,750,413 ","$11,682,769 ","$8,046,717 ","$797,502 ","$21,244 ","$2,817,306 ","$140,067,644 ","$196,579,125 ","$48,441,992 ","$13,785,849 ","$32,456,708 ","$643,618 ","$1,555,817 ","$148,137,133 ","$454,393,144 ","$105,173,157 ","$349,219,987 ","$95,134,776 ","$10,707,179 ","$243,378,032 ","$232,169,227 ","$209,861,533 ","$4,485,892 ","$205,375,641 ","$42,475,974 ","$3,995,100 ","$158,904,567 ","$11,648,548 ","$11,735,725 ","($87,177)","$10,659,146 ","$222,223,917 ","$88,629,950 ","$133,593,967 ","$49,692,686 ","$5,577,722 ","$78,323,559 ","$74,513,604 ","$31,648,662 ","$116,061,651 "
